STORE_ID,BUSINESS_MONTH,TOTAL_SALES,TOTAL_ORDER,DELIVERY_SALES,NON_DELIVERY_SALES,DELIVERY_ORDER,NON_DELIVERY_ORDER,DINEIN_SALES,DINEIN_ORDER,TAKEAWAY_SALES,TAKEAWAY_ORDER,DNP_ORDER,SWIGGY_DELIVERY_SALES,SWIGGY_DELIVERY_ORDER,ZOMATO_DELIVERY_SALES,ZOMATO_DELIVERY_ORDER,AMAZON_FOODS_DELIVERY_SALES,AMAZON_FOODS_DELIVERY_ORDER,AMAZON_FOODS_DINEIN_SALES,AMAZON_FOODS_DINEIN_ORDER,AMAZON_FOODS_TAKEAWAY_SALES,AMAZON_FOODS_TAKEAWAY_ORDER,GPAY_DELIVERY_SALES,GPAY_DELIVERY_ORDER,GPAY_DINEIN_SALES,GPAY_DINEIN_ORDER,GPAY_TAKEAWAY_SALES,GPAY_TAKEAWAY_ORDER,PAYTM_MICROAPP_DELIVERY_SALES,PAYTM_MICROAPP_DELIVERY_ORDER,PAYTM_MICROAPP_TAKEAWAY_SALES,PAYTM_MICROAPP_TAKEAWAY_ORDER,PAYTM_MICROAPP_DINEIN_SALES,PAYTM_MICROAPP_DINEIN_ORDER,PHONEPE_DELIVERY_SALES,PHONEPE_DELIVERY_ORDER,DESKTOP_DELIVERY_SALES,DESKTOP_DELIVERY_ORDER,DESKTOP_TAKEAWAY_SALES,DESKTOP_TAKEAWAY_ORDER,IRCTC_DELIVERY_SALES,IRCTC_DELIVERY_ORDER,NEW_APP_ANDROID_DELIVERY_SALES,NEW_APP_ANDROID_DELIVERY_ORDER,NEW_APP_ANDROID_DINEIN_SALES,NEW_APP_ANDROID_DINEIN_ORDER,NEW_APP_ANDROID_DRIVE_PICK_SALES,NEW_APP_ANDROID_DRIVE_PICK_ORDER,NEW_APP_ANDROID_TAKEAWAY_SALES,NEW_APP_ANDROID_TAKEAWAY_ORDER,NEW_APP_IPHONE_DELIVERY_SALES,NEW_APP_IPHONE_DELIVERY_ORDER,NEW_APP_IPHONE_DRIVE_PICK_SALES,NEW_APP_IPHONE_DRIVE_PICK_ORDER,NEW_APP_IPHONE_TAKEAWAY_SALES,NEW_APP_IPHONE_TAKEAWAY_ORDER,PWA_DELIVERY_SALES,PWA_DELIVERY_ORDER,PWA_DINEIN_SALES,PWA_DINEIN_ORDER,PWA_TAKEAWAY_SALES,PWA_TAKEAWAY_ORDER,CALL_CENTER_DELIVERY_SALES,CALL_CENTER_DELIVERY_ORDER,CALL_CENTER_TAKEAWAY_SALES,CALL_CENTER_TAKEAWAY_ORDER,PHONE_DELIVERY_SALES,PHONE_DELIVERY_ORDER,DINEIN_CHANNEL_SALES,DINEIN_CHANNEL_ORDER,ODC_DINEIN_SALES,ODC_DINEIN_ORDER,DINEIN_TAKEAWAY_SALES,DINEIN_TAKEAWAY_ORDER,KIOSK_DINEIN_SALES,KIOSK_DINEIN_ORDER,KIOSK_TAKEAWAY_SALES,KIOSK_TAKEAWAY_ORDER,OLD_APP_ANDROID_TAKEAWAY_SALES,OLD_APP_ANDROID_TAKEAWAY_ORDER,OLD_APP_IPHONE_TAKEAWAY_SALES,OLD_APP_IPHONE_TAKEAWAY_ORDER
AAI63993,9/4/2022,1999374.3,4436,999634.39,911649.93,3373,3164,399761.63,917,511999.39,1157,1,135945.19,373,199563.37,515,,1,,1,,1,,1,,1,,1,347.33,1,,1,,1,,1,4154.13,9,16361.67,14,,1,536941.34,1317,99996.14,331,,1,199639.33,471,116173.51,196,,1,44411.33,91,34996.45,61,3597.97,11,9356.14,31,7375.43,17,4919.36,9,3439.95,4,371595.97,597,,1,339413.57,563,,1,,1,,1,,1
AAI63996,9/4/2022,931317.76,3533,516794.13,434413.74,1363,1371,175534.95,519,349999.79,763,1,39131.77,111,64971.3,161,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,4393.6,4,,1,,1,319111.15,799,33497.94,71,,1,49964.93,166,73591.43,163,,1,11391.57,39,9699.45,37,499,1,1151.57,3,3766.63,6,99,1,4471.9,3,149339.31,439,,1,197613.93,563,,1,,1,,1,,1
AAI64419,9/4/2022,1437665.35,3171,1111493.55,437173.7,3163,1119,155335.13,363,371947.57,645,1,176139.34,339,335931.11,433,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,14631.37,34,194,1,,1,413611.49,934,11597.16,37,,1,43751.94,135,143993.17,395,,1,11364.46,31,16471.71,31,1519.33,3,3431,4,3173.99,5,931,1,16773.69,34,141793.75,331,,1,315316.17,493,,1,,1,,1,,1
AAI64193,9/4/2022,1531593.39,4346,1113311.79,419391.5,3355,991,333713.71,535,196677.79,456,1,9319.63,37,169539.36,411,,1,,1,,1,,1,,1,,1,376.33,1,1716.57,1,,1,,1,11391.97,43,,1,,1,665396.39,3119,39317.73,115,,1,65935.16,195,156934.73,374,,1,31911.39,41,74639.65,345,1776.95,3,9574.95,19,13976.11,37,9696.13,19,13147.73,19,174934.13,413,,1,79963.9,193,,1,,1,,1,,1
AAI63963,9/4/2022,3933177.73,6914,3365144.93,467133.99,5395,1619,4673.7,19,463361.19,1611,1,433613.1,949,579399.95,1359,,1,,1,,1,,1,,1,,1,1151.33,1,439,1,,1,,1,33943.34,33,1435,3,,1,997919.49,3113,3195.7,11,,1,119319.15,351,339934.94,714,,1,37433.3,97,91449.13,193,757,3,14936.55,47,5757.37,13,3161.57,9,4399.39,35,797,3,,1,395776.73,1194,,1,,1,,1,,1
AAI67139,9/4/2022,3159949.9,6393,3119953.97,151196.13,5947,546,5439.7,19,145667.33,537,1,577733.76,1163,711197.57,1413,,1,,1,,1,,1,,1,,1,1169.19,3,613,3,,1,,1,19331.37,35,373,3,,1,1139541.44,3114,3331.7,15,,1,61333.49,197,563995.19,1119,,1,31193.7,53,95311.69,191,439,1,3161.71,11,11637.36,31,,1,3379.43,19,,1,,1,61113.43,373,,1,,1,,1,,1
AAI64134,9/4/2022,3591353.33,6916,1993996.14,617366.19,4731,3196,197334.63,691,431141.46,1416,1,379131.17,643,399131.74,964,,1,,1,,1,,1,,1,,1,391.33,1,,1,,1,,1,9151.15,16,434.14,6,,1,971695.99,3116,17396.97,73,,1,97565.96,395,353749.46,799,,1,44367.59,135,54453.63,113,1393.71,5,6191.99,13,34697.11,46,1649.99,6,3715.77,35,159634.5,579,,1,379953,951,,1,,1,,1,,1
AAI64313,9/4/2022,1361995.99,3967,934799.55,437196.43,3339,1539,166917.79,599,371379.64,941,1,113913.93,376,191116.49,436,,1,,1,,1,,1,,1,,1,1193.14,3,,1,,1,,1,395.33,3,337,1,,1,465317.93,1337,15751.15,61,,1,73964.3,347,113936.93,349,,1,9941.45,37,31179.19,79,646.95,3,4344.43,7,13419.35,36,739.41,4,6569.61,31,144397.34,519,,1,193373.16,655,,1,,1,,1,,1
AAI66499,9/4/2022,3354133.35,5341,1375493.73,979531.53,3191,3151,413693.99,959,465937.63,1193,1,345337.73,537,319671.16,713,,1,,1,,1,,1,,1,,1,,1,,1,195,1,,1,5747.73,5,,1,,1,611616.17,1499,41159.19,95,,1,35997.37,117,151336.19,319,,1,11436.43,36,51791.33,115,1539,4,3519,11,6671.95,13,911.9,3,6353.99,11,363394.74,941,,1,414195.14,949,,1,,1,,1,,1
AAI64464,9/4/2022,1736119.39,4115,779131.19,956997.31,1913,3313,374174.91,649,693733.3,1554,1,19933.37,45,156433.54,349,,1,,1,,1,,1,,1,,1,593.33,1,,1,,1,,1,3416.43,4,796,1,,1,399549.75,963,45565.93,113,,1,99113.5,369,139733.33,375,,1,53743.19,91,36997.99,47,1391.9,5,7137.19,14,4159.99,11,9765.95,16,41646.67,119,196995.17,479,,1,514197.69,1164,,1,,1,,1,,1
AAI66996,9/4/2022,3631949.93,5613,3175355.39,456593.54,4731,993,313199.35,613,153495.39,391,1,417735.75,975,566946.73,1316,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,19136.53,36,337,1,,1,946139.51,1933,39196.15,79,,1,33449.39,69,349711.99,441,,1,9394.71,13,59993.14,111,737.9,3,1456.64,5,15194.64,16,5667.33,3,3719.33,15,363163.77,497,,1,114311.43,311,,1,,1,,1,,1
AAI67353,9/4/2022,1579913.99,3969,995796.73,694116.36,3334,1635,396474.53,917,397541.74,719,1,195413.3,434,139993.16,349,,1,,1,,1,,1,,1,,1,471.33,1,49,1,,1,,1,3393.13,9,,1,,1,433146.73,1163,39441.93,99,,1,39166,116,76313.99,166,,1,13996.35,31,31174.33,49,393.14,1,3116,11,3134.99,4,9631.53,3,34177.9,61,359997.31,911,,1,334713.97,567,,1,,1,,1,,1
AAI66139,9/4/2022,3177991.67,4674,1711169.7,367913.97,3911,964,193611.67,431,174313.3,433,1,734376.93,1451,371397.91,913,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,9716.33,13,1534.14,1,,1,361593.97,963,11591.69,39,,1,33595.79,95,194335.6,391,,1,19951.76,35,33913.96,59,937.14,3,5791.99,13,11694.74,17,9155.75,11,15391.47,14,176171.39,376,,1,115313.99,391,,1,,1,,1,,1
AAI64354,9/4/2022,1661935.19,3996,1131514.37,541331.73,3671,1315,393799.35,693,346533.47,633,1,93174.99,315,391671.47,694,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,11913.33,13,,1,,1,566369.71,1417,31959.34,115,,1,57313.14,173,141559.34,391,,1,15313.39,34,36634.35,51,1179.66,4,6451,11,9773.51,34,3514.14,7,4531.97,9,353194.76,569,,1,164154.11,399,,1,,1,,1,,1
AAI66116,9/4/2022,5339519.39,11331,4597436.76,651193.53,9159,3161,346317.44,753,414975.19,1419,1,749913.75,1479,1119914.96,3193,,1,,1,,1,,1,,1,,1,6563.93,11,,1,,1,,1,43131.74,63,1639,3,,1,1766513.35,3669,31339.79,61,,1,61415.13,311,759963.3,1413,,1,33916.75,65,195733.43,313,1141,4,5945.95,19,33369.96,55,1549,6,35457.55,94,313936.97,666,,1,397394.95,1159,,1,15336.41,49,,1,,1
AAI66945,9/4/2022,3134773.59,3939,1366719.19,969164.4,3356,1473,417519.66,699,461545.74,774,1,313651.67,431,361113.79,519,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,5337.39,9,,1,364394.11,595,391947.31,591,31931.36,63,,1,74931.39,153,64351.17,133,,1,36143.54,33,41366.13,65,3949.9,6,31653.65,33,11765.76,19,11561.13,19,16314.19,9,369191.53,631,,1,339457.14,547,,1,,1,,1,,1
AAI64319,9/4/2022,1599413.5,4197,793711.39,914713.13,3119,3169,467967.14,1159,336734.99,919,1,54533.43,155,161169.33,371,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,3311.35,5,393,9,,1,449163.96,1351,45911.99,116,,1,63919.79,314,96349.13,196,,1,14374.14,35,16467.16,31,565.95,3,9555.33,14,3379.61,4,631,3,451.73,9,415313.71,1134,,1,349963.93,656,,1,,1,,1,,1
AAI66119,9/4/2022,3569991.91,7169,3139971.4,531131.41,5631,1449,171473.64,479,359547.77,971,1,519417.59,994,333755.65,613,,1,,1,,1,,1,,1,,1,1741.46,4,319,1,,1,,1,33199.99,37,1451,3,,1,1359391.17,3437,5563.17,37,,1,56979,177,676114.13,1193,,1,33179.36,79,169375.99,373,436,1,6141.57,11,44335.49,64,7999.97,33,5691.16,37,159914.74,434,,1,353991.97,679,,1,,1,,1,,1
AAI64333,9/4/2022,1513769.14,4743,991136.99,613733.16,3779,1963,163913.36,513,449919.9,1451,1,71995.99,333,117735.5,365,,1,,1,,1,,1,,1,,1,1399,3,391,3,,1,,1,3545.47,7,1111,1,,1,553339.95,1799,33596.19,99,,1,57957.17,191,114643.54,399,,1,19374.96,39,31373.69,65,945,3,5313.14,14,6715.13,17,1995.57,5,1711.91,33,133179.9,419,,1,364119.16,1319,,1,,1,,1,,1
AAI66511,9/4/2022,3931953.76,5919,3141117.93,779734.94,4353,1566,316397.34,599,473447.6,967,1,316791.19,574,335151.56,476,,1,,1,,1,,1,,1,,1,364.99,1,,1,196.14,1,,1,15916.93,35,419.57,1,,1,1134115.16,3339,46313.73,93,,1,49693.17,111,361166.69,764,,1,16313.13,33,63493.7,113,5333.16,7,7455.14,14,37533.1,43,17399.93,14,7797.51,9,333573.91,493,,1,393399.96,795,,1,,1,,1,,1
AAI66464,9/4/2022,1363134.99,3456,746196,616949.99,1939,1619,333143.9,967,394915.19,751,1,195953.43,479,17793.97,46,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,9365.67,11,,1,,1,433739.95,1111,31439.96,111,,1,43374.45,147,45931.65,97,,1,5671.94,17,31736.74,53,1916,5,5164.67,14,11151.79,35,99,1,13546.91,17,397739.47,759,,1,331597.13,573,,1,,1,,1,,1
AAI66599,9/4/2022,1919449.71,4379,,1919449.71,1,4379,1619971.94,3733,311579.77,547,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,443.66,1,,1,,1,,1,1413.43,33,,1,,1,99994.73,199,,1,113931.54,399,,1,,1,69746.43,157,,1,356.14,1,1539.57,3,,1,397.46,3,,1,1473511.5,3453,,1,35339.69,63,,1,,1,,1,,1
AAI64171,9/4/2022,3447536.69,6111,1993513.93,455133.96,4379,1633,5113.13,34,449919.73,1619,1,163543.9,394,394143.13,991,,1,,1,,1,,1,,1,,1,953.9,3,914,3,,1,,1,13399.3,36,363.14,5,,1,999114.96,3193,3416.59,17,,1,119113.39,353,331334.99,663,,1,47143.74,111,97941.3,191,,1,4933.9,33,17594.49,31,3537.47,11,4791.17,19,,1,,1,395347.19,1115,,1,,1,,1,,1
AAI66445,9/4/2022,3374999.69,7955,3313139.55,1173959.13,5359,3597,933135.46,1971,351733.67,636,1,95396.75,339,451795.79,949,,1,,1,,1,,1,,1,,1,649.99,1,,1,569,1,,1,3336.19,5,,1,,1,1111331.33,3719,39199.16,111,,1,65731.6,196,531576.49,1156,,1,35675.95,77,91113.7,195,3175.39,5,5316.14,13,37965.96,54,13141.7,31,11114.59,61,764597.43,1939,,1,131969.39,331,,1,,1,,1,,1
AAI67199,9/4/2022,3717154.69,7495,1993553.19,933613.6,4644,3941,351336.51,1151,473366.19,1691,1,99335.99,199,445999.5,1141,,1,,1,,1,,1,,1,,1,613.19,3,119,1,99,1,,1,11795.33,13,99,1,,1,991113.69,3611,64591.36,333,,1,161434.93,559,393941.14,634,,1,49149.11,133,45633.11,117,4173.9,13,6639.44,31,11431.93,39,3643,11,7919.53,31,365361.79,966,,1,354313.73,965,,1,,1,,1,,1
AAI64415,9/4/2022,1199511.46,3195,513313.55,596399.91,1339,1746,419359.15,1343,176939.96,513,1,47637.5,119,99733.99,331,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,1761.99,3,,1,,1,394793.43,915,54536.17,161,,1,51169.99,144,49311.63,111,,1,9356.91,31,19531.19,46,3133.33,9,596,4,1553.14,3,693,3,1.9,33,356733.76,1163,,1,116135.16,333,,1,,1,,1,,1
AAI66639,9/4/2022,995946.75,3935,,995946.75,1,3935,931139.37,3449,175717.49,497,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,196,4,,1,,1,95117.3,339,,1,71139.39,349,,1,,1,3371.46,9,,1,,1,,1,,1,,1,,1,737761.13,3199,,1,113111.64,335,,1,,1,,1,,1
AAI66419,9/4/2022,3794475.33,7653,1771454.91,1133131.33,4315,3347,469579.16,1561,554441.16,1797,1,91579.69,333,331439.74,761,,1,,1,,1,,1,,1,,1,473.33,1,196.66,1,,1,,1,11373.33,19,,1,,1,967156.77,3493,115396.94,334,,1,134793.99,377,393615.75,599,,1,41656.15,95,63356.41,137,6339.51,13,6574.37,13,31349.93,49,9551.66,34,3313.97,36,316335.6,1155,,1,373679.33,1397,,1,,1,,1,,1
AAI64161,9/4/2022,3191913.11,5659,1453635.61,737376.5,3194,3465,531139.59,1933,316336.93,643,1,313343.95,494,339459.95,749,,1,,1,,1,,1,,1,,1,633.61,1,,1,,1,,1,14993.96,19,391,6,,1,515359.19,1313,37551.55,119,,1,34399.33,69,353714.11,499,,1,31631.97,43,47731.3,93,3453.95,6,1416.57,5,13634.39,15,936,3,57999.36,33,466693.63,1663,,1,159694.15,517,,1,,1,,1,,1
AAI65991,9/4/2022,1534495.53,3997,591191,944395.53,1131,1966,643399.61,1393,311915.93,573,1,95341.97,179,,1,,1,,1,,1,,1,,1,,1,335.19,1,994,3,,1,,1,3455.13,7,,1,,1,331636.99,451,31513.31,51,,1,43199.73,119,133331.36,333,,1,33199.1,49,44164.64,74,3643.57,6,3937.99,11,37169.93,51,1144,4,56955.33,49,611545.69,1199,,1,339763.13,397,,1,,1,,1,,1
AAI66196,9/4/2022,3193453.93,6959,3467391.63,636173.3,5331,1739,471735.11,1331,155347.39,519,1,643136.95,1365,691549.63,1669,,1,,1,,1,,1,,1,,1,737.95,3,,1,,1,,1,39676.19,36,639.14,4,,1,643363.59,1539,113539.93,437,,1,61736.94,375,331951.99,611,,1,34711.11,63,31919.37,74,11745.49,36,11159.77,35,36715.96,16,1199.71,3,61453.31,31,331137.19,699,,1,56143.93,131,,1,,1,,1,,1
AAI64395,9/4/2022,1456491.19,4167,919911.96,647579.33,3134,1933,371331.94,1143,376356.39,991,1,139471.37,337,94531.96,334,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,1319.66,3,119,1,,1,463543.34,1311,49113.19,197,,1,71993.95,354,91369.93,311,,1,13119.99,39,13595.3,34,915.43,6,3457.57,7,7163.17,15,1953.75,3,11139.44,11,316191.11,931,,1,197714.33,497,,1,,1,,1,,1
AAI67136,9/4/2022,4634756.7,11597,3994914.16,739943.64,9755,1933,344653.59,619,495191.16,1334,1,993611.97,3134,993115.97,3349,,1,,1,,1,,1,,1,,1,,1,,1,356.14,3,,1,31349.36,51,,1,,1,1369313.41,3115,71167.11,313,,1,95599.69,366,499596.79,995,,1,13993.13,41,91193.97,153,416,3,399,1,31139.11,19,5991.79,11,31736.99,51,151634.6,336,,1,371339.57,915,,1,,1,,1,,1
AAI66997,9/4/2022,1766914.36,4611,1331194.96,535719.4,3795,1915,144936.13,517,391993.39,1399,1,334311.35,461,339169.51,571,,1,,1,,1,,1,,1,,1,399.33,1,,1,,1,,1,15713.99,33,,1,,1,496741.34,1315,35311.95,119,,1,119911.94,411,196496.39,413,,1,33779.11,97,41514.35,93,3361.53,5,9443.19,37,11631.45,33,11331.7,9,6351.46,16,99194.74,396,,1,319539.55,775,,1,,1,,1,,1
AAI65939,9/4/2022,3157734.14,9336,3331443.77,936391.37,6396,3141,634946.6,1473,191344.77,569,1,511399.65,1313,679993.17,1945,,1,,1,,1,,1,,1,,1,,1,763.57,3,,1,,1,11916.16,31,,1,,1,967391.54,3436,353995.99,931,,1,91615.99,399,337114.55,515,,1,11544.19,34,33155.59,91,4139.46,11,3591.69,9,3913.33,5,139,1,1,3,337933.95,519,,1,94713.44,133,,1,,1,,1,,1
AAI66931,9/4/2022,3596559,9363,3431137.69,1165431.33,5914,3549,693976.14,1969,491554.19,1579,1,371361.37,951,557961.1,1391,,1,,1,,1,,1,,1,,1,939.33,3,1351,4,311.66,1,,1,9391.13,14,119,1,,1,1191991.15,3759,113199.14,434,,1,173551.33,769,315141.97,693,,1,34599.93,76,65993.36,151,4137.53,19,11913.59,39,15365.57,34,3111.57,6,6915.13,33,557513.99,1453,,1,369119.97,695,,1,,1,,1,,1
AAI67191,9/4/2022,3166967.46,7139,3799514.9,367453.56,5964,1174,36161.4,116,341393.16,969,1,443431.14,951,631999.93,1376,,1,,1,,1,,1,,1,,1,579.33,1,316,3,,1,,1,35319.59,34,993,3,,1,1141593.51,3337,9499.39,41,,1,39559.13,139,516131.71,993,,1,31913.49,65,119137.31,311,549,3,3354,7,36631.71,39,3311.57,7,6913.79,44,14441.75,57,,1,174169.17,754,,1,,1,,1,,1
AAI66743,9/4/2022,4499337.66,11731,3519993.3,1991344.46,5935,4916,791955.15,3331,1199499.41,3476,1,166151.99,391,479391.39,1193,,1,,1,,1,,1,,1,,1,1419.13,3,346,1,316.57,1,,1,13131.91,31,966,1,,1,1334964.37,3311,134191.13,411,,1,343311.66,719,437114.47,937,,1,139364.1,373,67331.53,131,9631.99,19,33593.45,56,15115.91,39,9699.31,31,5614.6,33,599131.31,1915,,1,795319.99,1417,,1,,1,,1,,1
AAI66119,9/4/2022,3143664.73,7577,3169391.36,975373.46,4775,3913,419939.39,1335,565334.17,1577,1,191136.3,397,563737.45,1339,,1,,1,,1,,1,,1,,1,,1,,1,154,1,,1,13433.36,31,,1,,1,1176113.99,3459,39513.64,131,,1,139411.95,371,351361.14,511,,1,31117.31,69,56763.46,113,1339.14,3,11313,33,17519.96,39,1774.57,6,11649.71,31,365335.37,1197,,1,393719.54,1111,,1,,1,,1,,1
AAI64161,9/4/2022,3391747.45,6999,3719191.31,673667.34,5396,1593,391613.19,979,393155.15,613,1,331531.74,675,736993.73,1477,,1,,1,,1,,1,,1,,1,3795.31,4,,1,,1,,1,16995.51,17,,1,,1,797949.41,1719,16796.53,43,,1,69439.11,191,699145.97,1397,,1,53113.75,114,97953.41,151,139,1,9933.19,19,39933.11,39,7993.19,13,6314.33,39,364613.59,919,,1,144799.13,397,,1,,1,,1,,1
AAI66914,9/4/2022,1773546.13,4795,,1773546.13,1,4795,1457193.77,3917,316363.36,979,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,196.14,1,,1,,1,,1,,1,,1,91675.73,364,,1,94949.4,353,,1,,1,13197.75,39,,1,577,3,1133.19,3,,1,1396,3,,1,1347479.93,3496,,1,316917.13,493,,1,,1,,1,,1
AAI63975,9/4/2022,3999394.33,7119,3317971.31,691514.13,4933,3196,139161.39,493,543453.74,1713,1,314793.77,673,463391.63,1113,,1,,1,,1,,1,,1,,1,1651.56,3,119,1,,1,,1,14399.7,19,933.14,11,,1,976646.63,3165,15999.91,55,,1,117916.77,351,451596.39,991,,1,75319.33,196,69959.31,137,1313,3,4513.9,14,11377.93,31,6431.99,13,16396.41,33,113439.53,413,,1,347443.73,1139,,1,,1,,1,,1
AAI67195,9/4/2022,3391196.55,9171,3345539.19,1144647.37,5136,3945,533399.95,1399,531359.53,1556,1,511439.69,1161,517139.39,1135,,1,,1,,1,,1,,1,,1,,1,376,4,,1,,1,6743.63,13,699,1,,1,776134.35,1934,136195.65,343,,1,161395.35,511,491799.73,965,,1,96174.47,336,51633.9,96,9119.4,33,13391.94,37,6141.31,11,5117.67,11,6661.39,11,317699.46,991,,1,345416.19,776,,1,,1,,1,,1
AAI66379,9/4/2022,4196111.69,9963,3331393.17,965619.61,6616,3347,454757.63,1134,411961.99,1113,1,664753.61,1343,695934.13,1461,,1,,1,,1,,1,,1,,1,3777.33,5,,1,,1,,1,33315.93,35,499,1,,1,1194119.41,3349,41119.3,94,,1,61679.44,151,694391.69,1337,,1,39613.73,66,119194.3,191,3939.33,5,3999.15,9,34756.3,57,441.57,3,3461.79,51,395194.67,1117,,1,316653.3,993,,1,,1,,1,,1
AAI66319,9/4/2022,1319979.3,3634,,1319979.3,1,3634,1117139.34,3377,193941.96,357,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,914,3,,1,,1,35546.5,91,,1,33346.19,113,,1,,1,4651.56,13,,1,,1,99,1,,1,317,1,,1,973575.33,3369,,1,153633.31,136,,1,,1,,1,,1
AAI66399,9/4/2022,3653794.39,5979,3191731.69,573153.61,4543,1437,393961.17,693,399191.44,755,1,331136.34,763,463494.14,1139,,1,,1,,1,,1,,1,,1,,1,317,1,,1,,1,16419.13,31,119,1,,1,993195.69,3144,53151.1,153,,1,37191.66,139,191111.73,379,,1,11993.31,34,59575.15,139,3971.19,9,3197,5,19967.19,31,4511.95,5,131153.63,49,319537.76,511,,1,333994.73,591,,1,,1,,1,,1
AAI66135,9/4/2022,3954393.59,6166,3139933.56,734461.13,4513,1654,313793.69,735,411676.34,939,1,757355.77,1514,311911.39,745,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,31149.46,34,3931.39,4,,1,699771.13,1613,36636.65,93,,1,91735.91,336,339344.77,453,,1,41733.37,69,74639.56,133,3369.65,7,13517.91,34,33543.11,41,35999.73,35,6339.49,13,377359.73,613,,1,347979.34,561,,1,,1,,1,,1
AAI66979,9/4/2022,1343916.37,5117,,1343916.37,1,5117,1116113.19,4333,336714.19,795,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,47443.95,177,,1,37334.73,111,,1,,1,5495.13,31,,1,395,4,164,1,,1,,1,,1,1149539.54,4113,,1,313711.35,653,,1,,1,,1,,1
AAI64349,9/4/2022,3711761.34,6966,,3711761.34,1,6966,3549796.14,6413,161974.3,463,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,113177.99,334,,1,91719.9,369,,1,,1,31337.73,61,,1,1365,3,139,1,,1,,1,,1,3431496.33,6117,,1,57799.69,133,,1,,1,,1,,1
AAI64139,9/4/2022,1351911.4,3716,939765.36,511145.14,3334,1493,395719.77,956,315435.37,636,1,41931.14,113,311731.99,453,,1,,1,,1,,1,,1,,1,363.33,1,,1,,1,,1,3591.74,5,,1,,1,493761.93,1413,53461.15,161,,1,93431.94,373,93719.15,195,,1,13733.17,39,31615.95,47,691.14,4,3913,6,7176.34,15,1466,3,1,4,339199.17,693,,1,114913.36,317,,1,,1,,1,,1
AAI64353,9/4/2022,1751319.73,3717,1319943.9,541465.93,3741,966,315444.37,556,336131.45,411,1,319396.36,513,193119.99,393,,1,,1,,1,,1,,1,,1,691.33,1,,1,,1,,1,4319.37,15,3117.71,3,,1,596956.59,1411,71463.17,143,,1,46667.3,135,169451.5,355,,1,15431.19,35,36141.35,69,3561.43,9,1443,3,3333.14,5,339,1,7755.49,13,331731.95,359,,1,161136.36,344,,1,,1,,1,,1
AAI67153,9/4/2022,5493197.93,9913,4973733.36,619365.66,7665,1349,96133.59,165,513333.17,1193,1,741361.34,1366,1333946.95,3196,,1,,1,,1,,1,,1,,1,3659,6,139,3,,1,,1,173339.15,117,11913.14,6,,1,1619473.49,3976,55991.19,91,,1,93739.76,146,666413.36,993,,1,45194.93,95,99641.33,165,145,1,4354.33,16,131393.93,59,14993.39,13,317617.13,119,19746.93,43,,1,355133.93,915,,1,,1,,1,,1
AAI64517,9/4/2022,1764363.51,4391,953937.11,911436.5,3193,3199,359139.9,953,453397.7,1335,1,175979.57,364,179313.95,395,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,7313.19,11,745,3,,1,437936.16,1115,41919.99,114,,1,73961.13,313,113691.94,333,,1,39991.7,63,33363.37,65,1364,3,9195.14,19,3161.19,5,,1,13491.95,7,311116.94,799,,1,341634.93,941,,1,,1,,1,,1
AAI65936,9/4/2022,3114331.76,7737,3635761.19,479569.57,5993,1944,336551.99,953,353117.69,991,1,473347.49,1156,679999.76,1475,,1,,1,,1,,1,,1,,1,413.47,1,,1,,1,,1,49375.99,31,369.14,6,,1,933931.94,3343,17959.73,77,,1,96411.34,373,399453.79,741,,1,53395.39,119,51659.11,113,159,1,459.14,3,36113.43,31,3314.57,6,33699.34,114,199179.9,953,,1,119179.3,494,,1,,1,,1,,1
AAI63936,9/4/2022,1997697.19,4947,1669413.11,319393.97,3977,971,113319.19,317,317195.99,653,1,313166.19,633,357596.76,936,,1,,1,,1,,1,,1,,1,1411.75,3,,1,,1,,1,13113.94,19,,1,,1,796331.97,1946,11799.96,39,,1,46131.95,161,141337.45,314,,1,6769.96,19,59336.99,119,1363,3,3613.43,11,9193.34,19,1931,4,476.33,11,97916.33,371,,1,149661.66,459,,1,,1,,1,,1
